Date;AAPL;KO;META;MS;MSFT
2013-07-29;13.903846740722656;29.595775604248047;35.43000030517578;21.963016510009766;26.34023094177246
2013-07-30;14.075554847717285;29.625165939331055;37.630001068115234;21.77000617980957;26.5991268157959
2013-07-31;14.05102252960205;29.448835372924805;36.79999923706055;21.88259506225586;26.590770721435547
2013-08-01;14.17988109588623;29.80885887145996;37.4900016784668;22.453584671020508;26.44879722595215
2013-08-02;14.361831665039062;29.551687240600586;38.04999923706055;22.397289276123047;26.63252830505371
2013-08-05;14.576391220092773;29.603126525878906;39.189998626708984;22.397289276123047;26.473844528198242
2013-08-06;14.445980072021484;29.66189956665039;38.54999923706055;21.963016510009766;26.373638153076172
2013-08-07;14.437593460083008;29.50026512145996;38.869998931884766;21.77000617980957;26.774503707885742
2013-08-08;14.408842086791992;29.536996841430664;38.540000915527344;21.649377822875977;27.467662811279297
2013-08-09;14.20380687713623;29.507600784301758;38.5;21.520702362060547;27.308988571166992
2013-08-12;14.607306480407715;29.265138626098633;38.220001220703125;21.408111572265625;27.450958251953125
2013-08-13;15.301481246948242;29.132877349853516;37.02000045776367;21.681541442871094;27.106142044067383
2013-08-14;15.580587387084961;29.044713973999023;36.650001525878906;21.544828414916992;27.207067489624023
2013-08-15;15.562146186828613;28.721420288085938;36.560001373291016;21.199012756347656;26.73609161376953
2013-08-16;15.70029354095459;28.692031860351562;37.08000183105469;21.2874813079834;26.744503021240234
2013-08-19;15.869385719299316;28.493650436401367;37.810001373291016;20.756694793701172;26.39968490600586
2013-08-20;15.66091537475586;28.398141860961914;38.40999984741211;21.15880012512207;26.59311866760254
2013-08-21;15.701242446899414;28.12627410888672;38.31999969482422;20.91754913330078;26.58470916748047
2013-08-22;15.71998119354248;28.148319244384766;38.54999923706055;21.086423873901367;27.240707397460938
2013-08-23;15.659354209899902;28.3026123046875;40.54999923706055;21.166847229003906;29.22551918029785
2013-08-26;15.720296859741211;28.00871467590332;41.34000015258789;21.215099334716797;28.720901489257812
2013-08-27;15.270855903625488;28.03076171875;39.63999938964844;20.46718978881836;27.972400665283203
